match_id,season,date,venue,team,opp,is_home,toss_won,team_bats_first,toss_won_bat_first,form_rate,form_diff,home_toss_won,home_toss_bat_first,elo_team,elo_opp,venue_win_rate,win_flag,is_home_x_toss_won,elo_diff
1269691,2021/22,2022-01-18,"Docklands Stadium, Melbourne",Melbourne Renegades,Hobart Hurricanes,1,0,0,0,0.25,-0.375,0,0,1406.6723945910937,1495.4863147697015,1.0,0,0,-88.81392017860776
1269692,2021/22,2022-01-19,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Brisbane Heat,0,0,1,0,0.625,0.5,1,0,1595.839465268387,1431.0772972163272,1.0,1,0,164.76216805205968
1269692,2021/22,2022-01-19,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,1,1,0,0,0.125,-0.5,1,0,1431.0772972163272,1595.839465268387,1.0,0,1,-164.76216805205968
1269693,2021/22,2022-01-19,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,1,0,1,0,0.5,-0.125,0,0,1481.5163263119957,1502.984306762254,1.0,1,0,-21.46798045025821
1269693,2021/22,2022-01-19,Melbourne Cricket Ground,Hobart Hurricanes,Melbourne Stars,0,1,0,0,0.625,0.125,0,0,1502.984306762254,1481.5163263119957,1.0,0,0,21.46798045025821
1269694,2021/22,2022-01-19,Melbourne Cricket Ground,Sydney Thunder,Melbourne Renegades,0,0,1,0,0.75,0.5,0,0,1519.0314068079351,1399.1744025985413,1.0,1,0,119.85700420939384
1269694,2021/22,2022-01-19,Melbourne Cricket Ground,Melbourne Renegades,Sydney Thunder,0,1,0,0,0.25,-0.5,0,0,1399.1744025985413,1519.0314068079351,1.0,0,0,-119.85700420939384
1269671,2021/22,2022-01-21,Melbourne Cricket Ground,Adelaide Strikers,Hobart Hurricanes,0,1,1,1,0.625,0.125,0,0,1495.0219543902545,1492.3671937906468,1.0,1,0,2.654760599607698
1269671,2021/22,2022-01-21,Melbourne Cricket Ground,Hobart Hurricanes,Adelaide Strikers,0,0,0,0,0.5,-0.125,0,0,1492.3671937906468,1495.0219543902545,1.0,0,0,-2.654760599607698
1269695,2021/22,2022-01-22,"Docklands Stadium, Melbourne",Perth Scorchers,Sydney Sixers,0,1,1,1,0.625,0.0,0,0,1575.354840644305,1601.4234091418414,1.0,1,0,-26.068568497536262
1269695,2021/22,2022-01-22,"Docklands Stadium, Melbourne",Sydney Sixers,Perth Scorchers,0,0,0,0,0.625,0.0,0,0,1601.4234091418414,1575.354840644305,1.0,0,0,26.068568497536262
1269696,2021/22,2022-01-23,Melbourne Cricket Ground,Adelaide Strikers,Sydney Thunder,0,1,1,1,0.75,0.0,0,0,1504.9455457250149,1525.7122801497776,1.0,1,0,-20.766734424762717
1269696,2021/22,2022-01-23,Melbourne Cricket Ground,Sydney Thunder,Adelaide Strikers,0,0,0,0,0.75,0.0,0,0,1525.7122801497776,1504.9455457250149,1.0,0,0,20.766734424762717
1269697,2021/22,2022-01-26,Sydney Cricket Ground,Adelaide Strikers,Sydney Sixers,0,0,1,0,0.875,0.375,1,0,1515.5425496006214,1590.6745002785244,1.0,0,0,-75.13195067790298
1269697,2021/22,2022-01-26,Sydney Cricket Ground,Sydney Sixers,Adelaide Strikers,1,1,0,0,0.5,-0.375,1,0,1590.6745002785244,1515.5425496006214,1.0,1,1,75.13195067790298
1269698,2021/22,2022-01-28,"Docklands Stadium, Melbourne",Perth Scorchers,Sydney Sixers,0,0,1,0,0.75,0.25,0,0,1586.103749507622,1598.545117868521,1.0,1,0,-12.441368360898878
1269698,2021/22,2022-01-28,"Docklands Stadium, Melbourne",Sydney Sixers,Perth Scorchers,0,1,0,0,0.5,-0.25,0,0,1598.545117868521,1586.103749507622,1.0,0,0,12.441368360898878
1324624,2022/23,2022-12-13,"Manuka Oval, Canberra",Melbourne Stars,Sydney Thunder,0,0,1,0,0.5,-0.125,0,0,1492.133439283603,1515.115276274171,1.0,0,0,-22.981836990568127
1324624,2022/23,2022-12-13,"Manuka Oval, Canberra",Sydney Thunder,Melbourne Stars,0,1,0,0,0.625,0.125,0,0,1515.115276274171,1492.133439283603,1.0,1,0,22.981836990568127
1324625,2022/23,2022-12-14,Adelaide Oval,Adelaide Strikers,Sydney Sixers,1,1,1,1,0.75,0.25,1,1,1507.671932010625,1588.1871794830038,1.0,1,1,-80.51524747237886
1324625,2022/23,2022-12-14,Adelaide Oval,Sydney Sixers,Adelaide Strikers,0,0,0,0,0.5,-0.25,1,1,1588.1871794830038,1507.671932010625,1.0,0,0,80.51524747237886
1324626,2022/23,2022-12-15,"Cazaly's Stadium, Cairns",Melbourne Renegades,Brisbane Heat,0,0,1,0,0.25,0.125,0,0,1392.4935292566988,1425.4933533428728,0.5,1,0,-32.99982408617393
1324626,2022/23,2022-12-15,"Cazaly's Stadium, Cairns",Brisbane Heat,Melbourne Renegades,0,1,0,0,0.125,-0.125,0,0,1425.4933533428728,1392.4935292566988,0.5,0,0,32.99982408617393
1324627,2022/23,2022-12-16,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,1,0,1,0,0.5,0.125,0,0,1482.7939466703585,1482.4436024558863,1.0,1,0,0.35034421447221575
1324627,2022/23,2022-12-16,Melbourne Cricket Ground,Hobart Hurricanes,Melbourne Stars,0,1,0,0,0.375,-0.125,0,0,1482.4436024558863,1482.7939466703585,1.0,0,0,-0.35034421447221575
1324628,2022/23,2022-12-16,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,0,1,1,1,0.875,0.25,0,0,1519.9487344045172,1524.4547688874154,1.0,1,0,-4.506034482898258
1324628,2022/23,2022-12-16,Sydney Showground Stadium,Sydney Thunder,Adelaide Strikers,1,0,0,0,0.625,-0.25,0,0,1524.4547688874154,1519.9487344045172,1.0,0,0,4.506034482898258
1324629,2022/23,2022-12-17,Perth Stadium,Perth Scorchers,Sydney Sixers,1,1,1,1,0.75,0.25,1,1,1596.4616878931392,1575.9103770891115,1.0,1,1,20.551310804027707
1324629,2022/23,2022-12-17,Perth Stadium,Sydney Sixers,Perth Scorchers,0,0,0,0,0.5,-0.25,1,1,1575.9103770891115,1596.4616878931392,1.0,0,0,-20.551310804027707
1324630,2022/23,2022-12-18,"Docklands Stadium, Melbourne",Sydney Thunder,Melbourne Renegades,0,1,1,1,0.5,0.125,0,0,1514.3250820608232,1403.4404945998135,1.0,0,0,110.88458746100969
1324630,2022/23,2022-12-18,"Docklands Stadium, Melbourne",Melbourne Renegades,Sydney Thunder,1,0,0,0,0.375,-0.125,0,0,1403.4404945998135,1514.3250820608232,1.0,1,0,-110.88458746100969
1324631,2022/23,2022-12-19,"University of Tasmania Stadium, Launceston",Hobart Hurricanes,Perth Scorchers,1,1,1,1,0.375,-0.375,1,1,1472.4536861695394,1605.870862536635,0.5,1,1,-133.41717636709564
1324631,2022/23,2022-12-19,"University of Tasmania Stadium, Launceston",Perth Scorchers,Hobart Hurricanes,0,0,0,0,0.75,0.375,1,1,1605.870862536635,1472.4536861695394,0.5,0,0,133.41717636709564
1324632,2022/23,2022-12-20,Adelaide Oval,Sydney Thunder,Adelaide Strikers,0,1,1,1,0.375,-0.5,0,0,1501.2376870667445,1530.0784212311094,1.0,0,0,-28.840734164364903
1324632,2022/23,2022-12-20,Adelaide Oval,Adelaide Strikers,Sydney Thunder,1,0,0,0,0.875,0.5,0,0,1530.0784212311094,1501.2376870667445,1.0,1,0,28.840734164364903
1324633,2022/23,2022-12-21,"GMHBA Stadium, South Geelong, Victoria",Brisbane Heat,Melbourne Renegades,0,1,1,1,0.125,-0.25,0,0,1414.5463879997583,1416.5278895938923,1.0,0,0,-1.981501594133988
1324633,2022/23,2022-12-21,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Brisbane Heat,0,0,0,0,0.375,0.25,0,0,1416.5278895938923,1414.5463879997583,1.0,1,0,1.981501594133988
1324634,2022/23,2022-12-22,Sydney Cricket Ground,Sydney Sixers,Hobart Hurricanes,1,1,1,1,0.375,-0.125,1,1,1566.5012024456157,1486.1154957077308,1.0,1,1,80.3857067378849
1324634,2022/23,2022-12-22,Sydney Cricket Ground,Hobart Hurricanes,Sydney Sixers,0,0,0,0,0.5,0.125,1,1,1486.1154957077308,1566.5012024456157,1.0,0,0,-80.3857067378849
1324635,2022/23,2022-12-23,"Junction Oval, Melbourne",Perth Scorchers,Melbourne Stars,0,1,1,1,0.75,0.125,0,0,1592.2090529984437,1492.7838629567054,1.0,1,0,99.42519004173823
1324635,2022/23,2022-12-23,"Junction Oval, Melbourne",Melbourne Stars,Perth Scorchers,0,0,0,0,0.625,-0.125,0,0,1492.7838629567054,1592.2090529984437,1.0,0,0,-99.42519004173823
1324636,2022/23,2022-12-23,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Adelaide Strikers,1,1,1,1,0.0,-0.875,1,1,1404.6034195818145,1539.2502196001515,1.0,1,1,-134.646800018337
1324636,2022/23,2022-12-23,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Brisbane Heat,0,0,0,0,0.875,0.875,1,1,1539.2502196001515,1404.6034195818145,1.0,0,0,134.646800018337
1324637,2022/23,2022-12-24,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,1,1,1,1,0.375,0.0,1,1,1478.3887625977443,1426.470858011836,1.0,1,1,51.91790458590822
1324637,2022/23,2022-12-24,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,0,0,0,0,0.375,0.0,1,1,1426.470858011836,1478.3887625977443,1.0,0,0,-51.91790458590822
1324638,2022/23,2022-12-26,Sydney Cricket Ground,Melbourne Stars,Sydney Sixers,0,0,1,0,0.5,0.125,1,0,1485.5699098195607,1574.2279355556022,1.0,0,0,-88.65802573604151
1324638,2022/23,2022-12-26,Sydney Cricket Ground,Sydney Sixers,Melbourne Stars,1,1,0,0,0.375,-0.125,1,0,1574.2279355556022,1485.5699098195607,1.0,1,1,88.65802573604151
1324639,2022/23,2022-12-26,Perth Stadium,Adelaide Strikers,Perth Scorchers,0,1,1,1,0.75,0.0,0,0,1525.5578040217652,1599.4230061355884,1.0,0,0,-73.86520211382322
1324639,2022/23,2022-12-26,Perth Stadium,Perth Scorchers,Adelaide Strikers,1,0,0,0,0.75,0.0,0,0,1599.4230061355884,1525.5578040217652,1.0,1,0,73.86520211382322
1324640,2022/23,2022-12-27,Sydney Showground Stadium,Brisbane Heat,Sydney Thunder,0,1,1,1,0.125,-0.125,0,0,1418.2958351602008,1492.0658886977023,1.0,0,0,-73.77005353750155
1324640,2022/23,2022-12-27,Sydney Showground Stadium,Sydney Thunder,Brisbane Heat,1,0,0,0,0.25,0.125,0,0,1492.0658886977023,1418.2958351602008,1.0,1,0,73.77005353750155
1324641,2022/23,2022-12-28,Sydney Cricket Ground,Sydney Sixers,Melbourne Renegades,1,0,1,0,0.5,0.125,0,0,1581.7301341345205,1417.954151257467,1.0,1,0,163.7759828770536
1324641,2022/23,2022-12-28,Sydney Cricket Ground,Melbourne Renegades,Sydney Sixers,0,1,0,0,0.375,-0.125,0,0,1417.954151257467,1581.7301341345205,1.0,0,0,-163.7759828770536
1324642,2022/23,2022-12-29,Carrara Oval,Sydney Thunder,Brisbane Heat,0,0,1,0,0.375,0.25,0,0,1499.973958539551,1410.3877653183522,1.0,1,0,89.58619322119876
1324642,2022/23,2022-12-29,Carrara Oval,Brisbane Heat,Sydney Thunder,0,1,0,0,0.125,-0.25,0,0,1410.3877653183522,1499.973958539551,1.0,0,0,-89.58619322119876
1324643,2022/23,2022-12-29,Perth Stadium,Melbourne Stars,Perth Scorchers,0,1,1,1,0.5,-0.25,0,0,1478.0677112406424,1607.3284573770254,1.0,0,0,-129.26074613638298
1324643,2022/23,2022-12-29,Perth Stadium,Perth Scorchers,Melbourne Stars,1,0,0,0,0.75,0.25,0,0,1607.3284573770254,1478.0677112406424,1.0,1,0,129.26074613638298
1324644,2022/23,2022-12-30,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Sixers,0,1,1,1,0.375,-0.125,0,0,1412.3473295326005,1587.336955859387,1.0,0,0,-174.9896263267865
1324644,2022/23,2022-12-30,"GMHBA Stadium, South Geelong, Victoria",Sydney Sixers,Melbourne Renegades,0,0,0,0,0.5,0.125,0,0,1587.336955859387,1412.3473295326005,1.0,1,0,174.9896263267865
1324645,2022/23,2022-12-31,"Lavington Sports Oval, Albury",Sydney Thunder,Hobart Hurricanes,0,0,1,0,0.5,0.0,0,0,1507.4511258133298,1486.9054693521134,0.5,1,0,20.545656461216367
1324645,2022/23,2022-12-31,"Lavington Sports Oval, Albury",Hobart Hurricanes,Sydney Thunder,0,1,0,0,0.5,0.0,0,0,1486.9054693521134,1507.4511258133298,0.5,0,0,-20.545656461216367
1324646,2022/23,2022-12-31,Adelaide Oval,Melbourne Stars,Adelaide Strikers,0,1,1,1,0.375,-0.25,0,0,1471.6254795229074,1517.652352780328,1.0,1,0,-46.026873257420675
1324646,2022/23,2022-12-31,Adelaide Oval,Adelaide Strikers,Melbourne Stars,1,0,0,0,0.625,0.25,0,0,1517.652352780328,1471.6254795229074,1.0,0,0,46.026873257420675
1324647,2022/23,2023-01-01,"Docklands Stadium, Melbourne",Melbourne Renegades,Perth Scorchers,1,1,1,1,0.375,-0.5,1,1,1406.9972413102935,1613.7706890947604,1.0,0,1,-206.77344778446695
1324647,2022/23,2023-01-01,"Docklands Stadium, Melbourne",Perth Scorchers,Melbourne Renegades,0,0,0,0,0.875,0.5,1,1,1613.7706890947604,1406.9972413102935,1.0,1,0,206.77344778446695
1324648,2022/23,2023-01-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,1,1,1,1,0.125,-0.5,1,1,1402.9105980445734,1592.687044081694,1.0,1,1,-189.77644603712065
1324648,2022/23,2023-01-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Brisbane Heat,0,0,0,0,0.625,0.5,1,1,1592.687044081694,1402.9105980445734,1.0,0,0,189.77644603712065
1324649,2022/23,2023-01-02,"Bellerive Oval, Hobart",Adelaide Strikers,Hobart Hurricanes,0,1,1,1,0.5,0.125,0,0,1506.3352886538148,1477.496132531495,1.0,0,0,28.839156122319764
1324649,2022/23,2023-01-02,"Bellerive Oval, Hobart",Hobart Hurricanes,Adelaide Strikers,1,0,0,0,0.375,-0.125,0,0,1477.496132531495,1506.3352886538148,1.0,1,0,-28.839156122319764
1324650,2022/23,2023-01-03,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,0,0,1,0,0.375,-0.125,1,0,1402.3330771161827,1482.9425436494207,1.0,1,0,-80.60946653323799
1324650,2022/23,2023-01-03,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,1,1,0,0,0.5,0.125,1,0,1482.9425436494207,1402.3330771161827,1.0,0,1,80.60946653323799
1324652,2022/23,2023-01-04,Perth Stadium,Perth Scorchers,Sydney Thunder,1,1,1,1,0.875,0.375,1,1,1618.4348532888712,1516.8604626339481,1.0,0,1,101.57439065492304
1324652,2022/23,2023-01-04,Perth Stadium,Sydney Thunder,Perth Scorchers,0,0,0,0,0.5,-0.375,1,1,1516.8604626339481,1618.4348532888712,1.0,1,0,-101.57439065492304
1324653,2022/23,2023-01-05,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,0,0,1,0,0.375,0.0,1,0,1488.3242890542767,1495.5071321310331,1.0,0,0,-7.182843076756399
1324653,2022/23,2023-01-05,Adelaide Oval,Adelaide Strikers,Hobart Hurricanes,1,1,0,0,0.375,0.0,1,0,1495.5071321310331,1488.3242890542767,1.0,1,1,7.182843076756399
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,1,0,1,0,0.375,-0.125,0,0,1470.6631701490626,1577.7102219530616,1.0,0,0,-107.04705180399901
1324654,2022/23,2023-01-06,Melbourne Cricket Ground,Sydney Sixers,Melbourne Stars,0,1,0,0,0.5,0.125,0,0,1577.7102219530616,1470.6631701490626,1.0,1,0,107.04705180399901
1324655,2022/23,2023-01-07,"Docklands Stadium, Melbourne",Hobart Hurricanes,Melbourne Renegades,0,0,1,0,0.375,-0.125,1,0,1478.530998447687,1414.6124506165409,1.0,0,0,63.91854783114604
1324655,2022/23,2023-01-07,"Docklands Stadium, Melbourne",Melbourne Renegades,Hobart Hurricanes,1,1,0,0,0.5,0.125,1,0,1414.6124506165409,1478.530998447687,1.0,1,1,-63.91854783114604
1324656,2022/23,2023-01-07,Perth Stadium,Brisbane Heat,Perth Scorchers,0,0,1,0,0.25,-0.5,1,0,1417.8874201732058,1605.591847878132,1.0,0,0,-187.70442770492627
1324656,2022/23,2023-01-07,Perth Stadium,Perth Scorchers,Brisbane Heat,1,1,0,0,0.75,0.5,1,0,1605.591847878132,1417.8874201732058,1.0,1,1,187.70442770492627
1324657,2022/23,2023-01-08,Sydney Showground Stadium,Sydney Thunder,Sydney Sixers,1,0,1,0,0.625,0.0,0,0,1529.7034680446873,1584.7230895412297,1.0,0,0,-55.01962149654241
1324657,2022/23,2023-01-08,Sydney Showground Stadium,Sydney Sixers,Sydney Thunder,0,1,0,0,0.625,0.0,0,0,1584.7230895412297,1529.7034680446873,1.0,1,0,55.01962149654241
1324658,2022/23,2023-01-09,"Bellerive Oval, Hobart",Melbourne Stars,Hobart Hurricanes,0,0,1,0,0.25,-0.125,1,0,1463.6503025608945,1466.7117532156344,1.0,0,0,-3.0614506547399287
1324658,2022/23,2023-01-09,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Stars,1,1,0,0,0.375,0.125,1,0,1466.7117532156344,1463.6503025608945,1.0,1,1,3.0614506547399287
1324659,2022/23,2023-01-10,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,1,0,1,0,0.5,0.0,0,0,1505.300422737623,1426.4316958485933,1.0,1,0,78.86872688902963
1324659,2022/23,2023-01-10,Adelaide Oval,Melbourne Renegades,Adelaide Strikers,0,1,0,0,0.5,0.0,0,0,1426.4316958485933,1505.300422737623,1.0,0,0,-78.86872688902963
1324660,2022/23,2023-01-11,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Perth Scorchers,1,0,1,0,0.25,-0.5,0,0,1412.8192432580756,1610.6600247932622,1.0,0,0,-197.84078153518658
1324660,2022/23,2023-01-11,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Perth Scorchers,Brisbane Heat,0,1,0,0,0.75,0.5,0,0,1610.6600247932622,1412.8192432580756,1.0,1,0,197.84078153518658
1324661,2022/23,2023-01-12,Melbourne Cricket Ground,Adelaide Strikers,Melbourne Stars,0,0,1,0,0.5,0.25,1,0,1513.068602562858,1453.7384159134324,1.0,0,0,59.330186649425514
1324661,2022/23,2023-01-12,Melbourne Cricket Ground,Melbourne Stars,Adelaide Strikers,1,1,0,0,0.25,-0.25,1,0,1453.7384159134324,1513.068602562858,1.0,1,1,-59.330186649425514
1324662,2022/23,2023-01-13,Sydney Showground Stadium,Sydney Thunder,Perth Scorchers,1,0,1,0,0.5,-0.25,0,0,1521.273953919344,1615.5106080121805,1.0,0,0,-94.23665409283649
1324662,2022/23,2023-01-13,Sydney Showground Stadium,Perth Scorchers,Sydney Thunder,0,1,0,0,0.75,0.25,0,0,1615.5106080121805,1521.273953919344,1.0,1,0,94.23665409283649
1324663,2022/23,2023-01-14,Adelaide Oval,Brisbane Heat,Adelaide Strikers,0,0,1,0,0.25,-0.125,1,0,1407.9686600391574,1501.37735020253,1.0,1,0,-93.40869016337251
1324663,2022/23,2023-01-14,Adelaide Oval,Adelaide Strikers,Brisbane Heat,1,1,0,0,0.375,0.125,1,0,1501.37735020253,1407.9686600391574,1.0,0,1,93.40869016337251
1324664,2022/23,2023-01-14,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,1,0,1,0,0.375,0.125,0,0,1418.6635160233584,1465.4296682737604,1.0,1,0,-46.766152250402
1324664,2022/23,2023-01-14,"Docklands Stadium, Melbourne",Melbourne Stars,Melbourne Renegades,0,1,0,0,0.25,-0.125,0,0,1465.4296682737604,1418.6635160233584,1.0,0,0,46.766152250402
1324665,2022/23,2023-01-15,"Bellerive Oval, Hobart",Sydney Thunder,Hobart Hurricanes,0,1,1,1,0.5,0.0,0,0,1513.921689238198,1476.6236398630965,1.0,0,0,37.29804937510153
1324665,2022/23,2023-01-15,"Bellerive Oval, Hobart",Hobart Hurricanes,Sydney Thunder,1,0,0,0,0.5,0.0,0,0,1476.6236398630965,1513.921689238198,1.0,1,0,-37.29804937510153
1324666,2022/23,2023-01-15,Sydney Cricket Ground,Sydney Sixers,Perth Scorchers,1,0,1,0,0.75,-0.125,0,0,1593.152603666573,1622.8628726933264,1.0,1,0,-29.710269026753394
1324666,2022/23,2023-01-15,Sydney Cricket Ground,Perth Scorchers,Sydney Sixers,0,1,0,0,0.875,0.125,0,0,1622.8628726933264,1593.152603666573,1.0,0,0,29.710269026753394
1324667,2022/23,2023-01-16,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,1,0,1,0,0.25,-0.125,0,0,1454.0917009802681,1420.5942213442388,1.0,0,0,33.49747963602931
1324667,2022/23,2023-01-16,Melbourne Cricket Ground,Brisbane Heat,Melbourne Stars,0,1,0,0,0.375,0.125,0,0,1420.5942213442388,1454.0917009802681,1.0,1,0,-33.49747963602931
1324668,2022/23,2023-01-17,"International Sports Stadium, Coffs Harbour",Sydney Sixers,Adelaide Strikers,0,0,1,0,0.875,0.625,0,0,1604.005655653689,1488.7517888974485,1.0,1,0,115.25386675624054
1324668,2022/23,2023-01-17,"International Sports Stadium, Coffs Harbour",Adelaide Strikers,Sydney Sixers,0,1,0,0,0.25,-0.625,0,0,1488.7517888974485,1604.005655653689,1.0,0,0,-115.25386675624054
1324669,2022/23,2023-01-18,Perth Stadium,Hobart Hurricanes,Perth Scorchers,0,1,1,1,0.5,-0.25,0,0,1487.6930589838623,1612.0098207062103,1.0,0,0,-124.31676172234802
1324669,2022/23,2023-01-18,Perth Stadium,Perth Scorchers,Hobart Hurricanes,1,0,0,0,0.75,0.25,0,0,1612.0098207062103,1487.6930589838623,1.0,1,0,124.31676172234802
1324670,2022/23,2023-01-19,"Manuka Oval, Canberra",Melbourne Renegades,Sydney Thunder,0,1,1,1,0.375,-0.125,0,0,1430.0014833168507,1502.8522701174322,1.0,0,0,-72.85078680058155
1324670,2022/23,2023-01-19,"Manuka Oval, Canberra",Sydney Thunder,Melbourne Renegades,0,0,0,0,0.5,0.125,0,0,1502.8522701174322,1430.0014833168507,1.0,1,0,72.85078680058155
1324671,2022/23,2023-01-20,Adelaide Oval,Adelaide Strikers,Perth Scorchers,1,1,1,1,0.25,-0.5,1,1,1481.9525086255837,1618.576963848258,1.0,0,1,-136.62445522267421
1324671,2022/23,2023-01-20,Adelaide Oval,Perth Scorchers,Adelaide Strikers,0,0,0,0,0.75,0.5,1,1,1618.576963848258,1481.9525086255837,1.0,1,0,136.62445522267421
1324672,2022/23,2023-01-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Hobart Hurricanes,1,0,1,0,0.5,0.0,0,0,1431.5553799839631,1481.1259158418147,1.0,1,0,-49.57053585785161
1324672,2022/23,2023-01-20,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,0,1,0,0,0.5,0.0,0,0,1481.1259158418147,1431.5553799839631,1.0,0,0,49.57053585785161
1324673,2022/23,2023-01-21,Sydney Cricket Ground,Sydney Sixers,Sydney Thunder,1,1,1,1,0.875,0.25,1,1,1610.8049359255538,1510.7856546605344,1.0,1,1,100.01928126501934
1324673,2022/23,2023-01-21,Sydney Cricket Ground,Sydney Thunder,Sydney Sixers,0,0,0,0,0.625,-0.25,1,1,1510.7856546605344,1610.8049359255538,1.0,0,0,-100.01928126501934
1324674,2022/23,2023-01-22,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Melbourne Stars,1,1,1,1,0.5,0.25,1,1,1442.972531735864,1443.1305423405438,1.0,1,1,-0.15801060467970274
1324674,2022/23,2023-01-22,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Melbourne Stars,Brisbane Heat,0,0,0,0,0.25,-0.25,1,1,1443.1305423405438,1442.972531735864,1.0,0,0,0.15801060467970274
1324675,2022/23,2023-01-22,Perth Stadium,Perth Scorchers,Melbourne Renegades,1,0,1,0,0.75,0.375,0,0,1624.8354910526982,1422.0680987737485,1.0,1,0,202.76739227894973
1324675,2022/23,2023-01-22,Perth Stadium,Melbourne Renegades,Perth Scorchers,0,1,0,0,0.375,-0.375,0,0,1422.0680987737485,1624.8354910526982,1.0,0,0,-202.76739227894973
1324676,2022/23,2023-01-23,"Bellerive Oval, Hobart",Sydney Sixers,Hobart Hurricanes,0,0,1,0,0.875,0.5,1,0,1618.003124527258,1469.7087640899138,1.0,1,0,148.29436043734427
1324676,2022/23,2023-01-23,"Bellerive Oval, Hobart",Hobart Hurricanes,Sydney Sixers,1,1,0,0,0.375,-0.5,1,0,1469.7087640899138,1618.003124527258,1.0,0,1,-148.29436043734427
1324677,2022/23,2023-01-24,"Docklands Stadium, Melbourne",Adelaide Strikers,Melbourne Renegades,0,0,1,0,0.25,-0.125,1,0,1475.6939814211435,1417.3209524091615,1.0,0,0,58.373029011982
1324677,2022/23,2023-01-24,"Docklands Stadium, Melbourne",Melbourne Renegades,Adelaide Strikers,1,1,0,0,0.375,0.125,1,0,1417.3209524091615,1475.6939814211435,1.0,1,1,-58.373029011982
1324678,2022/23,2023-01-25,"University of Tasmania Stadium, Launceston",Hobart Hurricanes,Brisbane Heat,1,0,1,0,0.375,-0.25,0,0,1463.7354131548648,1452.9770796463365,1.0,1,0,10.758333508528267
1324678,2022/23,2023-01-25,"University of Tasmania Stadium, Launceston",Brisbane Heat,Hobart Hurricanes,0,1,0,0,0.625,0.25,0,0,1452.9770796463365,1463.7354131548648,1.0,0,0,-10.758333508528267
1324679,2022/23,2023-01-25,Melbourne Cricket Ground,Melbourne Stars,Sydney Thunder,1,0,1,0,0.25,-0.25,0,0,1433.1259944300714,1503.5874660588302,1.0,0,0,-70.46147162875877
1324679,2022/23,2023-01-25,Melbourne Cricket Ground,Sydney Thunder,Melbourne Stars,0,1,0,0,0.5,0.25,0,0,1503.5874660588302,1433.1259944300714,1.0,1,0,70.46147162875877
1324680,2022/23,2023-01-27,Sydney Showground Stadium,Brisbane Heat,Sydney Thunder,0,0,1,0,0.625,0.125,1,0,1443.2866304467027,1511.5867761772324,1.0,1,0,-68.30014573052972
1324680,2022/23,2023-01-27,Sydney Showground Stadium,Sydney Thunder,Brisbane Heat,1,1,0,0,0.5,-0.125,1,0,1511.5867761772324,1443.2866304467027,1.0,0,1,68.30014573052972
1324681,2022/23,2023-01-28,Perth Stadium,Sydney Sixers,Perth Scorchers,0,1,1,1,0.875,0.125,0,0,1623.976475462307,1629.5826374172852,1.0,0,0,-5.6061619549782336
1324681,2022/23,2023-01-28,Perth Stadium,Perth Scorchers,Sydney Sixers,1,0,0,0,0.75,-0.125,0,0,1629.5826374172852,1623.976475462307,1.0,1,0,5.6061619549782336
1324682,2022/23,2023-01-29,"Docklands Stadium, Melbourne",Melbourne Renegades,Brisbane Heat,1,0,1,0,0.5,-0.125,0,0,1428.9854311509437,1455.2275287590937,1.0,0,0,-26.24209760815006
1324682,2022/23,2023-01-29,"Docklands Stadium, Melbourne",Brisbane Heat,Melbourne Renegades,0,1,0,0,0.625,0.125,0,0,1455.2275287590937,1428.9854311509437,1.0,1,0,26.24209760815006
